State Name,Year,"Guaranteed issue of health plans for self-employed or groups of one? (1=yes, 0=no) (after PPACA, which *prohibits* group-of-one plans: 1)","Individual market guaranteed issue? (2=all products, 1=some products/individuals/companies (insurer of last resort), 0=no)",Nongroup guaranteed issue: hgiself+hgii,"Small group health insurance market rate restrictions (3=pure community rating, 2=adjusted community rating, 1=rate bands, 0=no rating restrictions)","Individual market rate restrictions (3=pure community rating, 2.5=community rating with exceptions for some plans, 2=adjusted community rating, 1.5=rate bands plus premium caps for high risk pool policies, 1=age or health rating bands, 0.5=other rating bands, 0=none)","Individual health insurance: elimination riders banned? (1=yes, 0=no)","COBRA continuation coverage expanded to firms with less than twenty employees? (=1 if yes, =0.5 if employers have option of continuation or conversion, =0 if no)","Mandatory group conversion coverage for small firm employees? (=1 if yes, =0.9 if choice between continuation and conversion coverage is allowed but one is mandated, =0.5 if a broad class of insurers is exempted (e.g., HMOs or non-HMOs), =0.1 if conversion mandated only in case of divorce or dependents aging off plan, =0 if no)","Mandatory group conversion coverage rating limits for small firm employees  (=1 if yes, =.5 if only for some policies,=.1 if only in very limited cases, =0 if no)","Mandated external review for certain types of grievances? (=1 if yes, =0 if no)","Bans on financial incentives to providers to withhold covered care? (=1 if yes, =0 if no)","Mandates direct access to providers? (=1 if yes, =0 if no)","High-risk health insurance pool? (=1 if yes or state high risk reinsurance plan, =0.5 if only for portability, .1 if yes but not open to new enrollees and numbers less than 1000; =0 if no)","Small-group rate review (1=prior approval, 0.5=prior approval for only some products/companies, 0=file and use or no review)","Individual rate review (1=prior approval or strict MLR requirement, 0.5=prior approval for only some products/companies, 0=file and use or no review)","Standing referrals to specialists mandated? (=1 if yes, =0 if no)","Licensing of Health Plan Medical Directors (=1 if yes, =0 if no)","Health insurance benefit mandates follow: alcoholism/substance abuse (=1 if yes, =0 if no)","Alzheimers (=1 if yes, =0 if no)","Ambulatory surgery (=1 if yes, =0 if no)",Ambulance services,Ambulatory Cancer Treatment ,Anti-psychotic drugs,Asthma Ed,Autism,Bilateral Cochlear Implant,Blood Lead Poisoning ,Blood Products ,Bone Marrow Transplants ,Bone Mass Measurement ,Brain Injury,Breast Reconstruction ,Cancer Pain Medications ,Cervical Cancer/HPV Screening ,Chemotherapy ,Circumcision,Chlamydia ,Cleft Palate ,Clinical Trials ,Colorectal Cancer Screening ,Congenital Bleeding Disorders ,Contraceptives ,Dental Anesthesia ,Developmental Disabilities,Diabetes Self-Management ,Diabetic Supplies ,Drug Abuse Treatment ,Emergency Services ,Habilitative Services,Hair Prostheses ,Hearing Aid ,Heart Transplant,Home Health Care ,Hospice Care ,HPV Vaccine,In Vitro Fertilization ,Kidney Disease ,Long Term Care ,Lyme Disease ,Lymph Edema,Mammogram ,Mastectomy ,Mastectomy Stay ,Maternity ,Maternity Stay ,Mental Health General ,Mental Health Parity ,Minimum Hysterectomy Stay ,Minimum Testicular Cancer Stays ,Morbid Obesity Treatment ,Neurodevelopment Therapy ,Newborn Hearing Screening ,Newborn Sickle-Cell Testing ,Off-Label Drug Use ,Oriental Medicine,Orthotics/Prosthetics ,Ostomy Related Supplies ,Other Infertility Services ,Ovarian Cancer Screening ,Pediatric Asthma Education/Self Management,PKU/Formula ,Port-wine Stain Elimination ,Prescription Drugs ,Prescription Inhalant,Prostate Cancer Screening ,Protein Screening,Reconstructive Surgery,Rehabilitation Services ,Residential Crisis Services,Second Surgical Opinion ,Shingles Vaccine,Special Footwear,Telemedicine,TMJ Disorders ,Well-Child Care ,Wilm's Tumor ,"Health insurance mandated benefits index (each mandate weighted by percentage added cost to average health insurance policy, according to Coalition for Affordable Health Insurance)",Health insurance mandated providers follow: Acupuncturists,Birthing centers,Chiropodist ,Chiropractors ,Dentists ,Denturists ,Dieticians ,First Nurse Assistant ,Lay Midwives ,Licensed Health Professional ,Marriage Therapists ,Massage Therapists ,Naturopaths ,Nurse Anesthetists ,Nurse Midwives ,Nurse Practitioners ,Nurses ,Occupational Therapists ,Opticians ,Optometrists ,Oral Surgeons ,Osteopaths ,Pain Management Specialist ,Pastoral Counselors ,Pharmacists ,Physical Therapists ,Physician Assistants ,Podiatrists ,Professional Counselors ,Psychiatric Nurse ,Psychologists ,Public or Other Facilities ,Social Workers ,Speech or Hearing Therapists ,"Health insurance mandated providers index (each mandate weighted by percentage added cost to average health insurance policy, according to Coalition for Affordable Health Insurance)",Health insurance mandated dependent coverage follows: Adopted Children,Continuation/Dependents ,Continuation/Employees ,Conversion to Non-Group ,Dependent Students ,Elderly Parent,Foster Children,Grandchildren ,Handicapped Dependents ,Legal Non-Residents,Newborns ,Non-Custodial Children ,Domestic Partners ,"Health insurance mandated dependent coverage index (each mandate weighted by percentage added cost to average health insurance policy, according to Coalition for Affordable Health Insurance)",Health insurance mandates index (hmdindex+hmpindex+hmbindex),"Health insurance mandates index including only ""major"" mandates that are available over time (hmpopti, hmpot, hmpchx, hmpacu, hmbwcc, hmbrs, hmbpd, hmbmot, hmbmhp, hmbmat, hmbivf, hmbcont, hmbas, hmbalc)","Health insurance mandates index including only ""major"" mandates that are available over time & not subject to the federal essential benefits requirements (hmpopti, hmpchx, hmpacu, hmbivf)","""Mandate-free"" or ""mandate-light"" health insurance policies permitted? (1=yes, 0=no)","Individual health insurance mandate? 1=yes, 0=no"
New York,2008,0,2,2,3,3,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,15.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6,1,1,1,1,1,0,0,1,1,0,1,1,0,7.2,31,14,2,0,0
North Carolina,2008,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,15.7,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,14.6,1,1,1,1,0,0,1,0,1,0,1,0,0,6.8,37.1,13.5,2,0,0
North Dakota,2008,0,0,0,1,1,0,1,0.1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,5.2,1,1,1,1,1,0,0,0,1,0,1,1,0,7,24.7,9.5,0,1,0
Ohio,2008,0,1,1,1,0.5,0,1,1,0.5,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,13,1,1,1,1,0,0,0,0,1,0,1,1,0,6.8,37.1,17.5,6,0,0
Oklahoma,2008,0,0,0,1,0,0,1,0.5,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,23.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,12.6,1,1,1,0,0,0,0,0,0,0,1,0,0,2.6,38.7,21.5,2,0,0
Oregon,2008,0,1,1,2,2,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,19.5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,14.6,1,1,1,1,1,1,0,0,0,0,1,1,1,5.4,39.5,19.5,2,0,0
Pennsylvania,2008,0,1,1,0,0,0,0,1,1,1,1,1,0,0.5,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.2,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,20.2,1,1,1,1,1,0,0,0,1,0,1,0,1,7,35.4,8,2,0,0
Rhode Island,2008,1,1,2,2,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,26.1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,12.2,1,1,1,1,1,0,0,0,1,0,1,0,1,7,45.3,23.5,8,0,0
South Carolina,2008,0,0,0,1,0,0,1,0.1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,8.4,1,1,1,1,0,0,0,0,1,0,1,0,0,6.6,18,2,2,0,0
South Dakota,2008,0,0,0,1,1,0,1,0.1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,15,1,1,1,1,1,0,0,0,1,0,1,0,0,6.8,33.3,11.5,2,0,0
Tennessee,2008,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,13.2,1,1,1,1,1,0,0,0,1,0,1,1,0,7,31.7,9.5,2,0,0
Texas,2008,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,24.5,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,21.8,1,1,1,1,1,0,0,1,1,0,1,0,0,7,53.3,25.5,8,0,0
Utah,2008,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.8,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.4,1,1,1,1,1,0,0,0,1,0,1,1,0,7,21.2,10,4,1,0
Vermont,2008,1,2,3,2,2,1,1,0.1,0.1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,1,1,1,1,1,0,0,0,1,0,1,0,1,7,27.3,15.5,2,0,0
Virginia,2008,0,1,1,0,0,0,0.5,0.9,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,20.7,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,22,1,1,1,1,1,0,0,0,1,0,1,0,0,6.8,49.5,21.5,6,0,0
Washington,2008,0,2,2,2,2,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,19.9,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,18.8,1,1,1,1,1,0,0,0,1,0,1,0,1,7,45.7,19.5,4,0,0
West Virginia,2008,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,20.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,7,1,1,1,1,1,0,0,0,0,0,1,0,1,5,32.7,19.5,6,0,0
Wisconsin,2008,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.4,1,1,1,1,0,0,0,0,1,0,1,0,0,6.6,33.5,15.5,2,0,0
Wyoming,2008,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,20,1,1,1,1,0,0,0,0,1,0,1,1,0,6.8,28.6,4,2,0,0
Alabama,2009,,,,,,,,,,,,,,,,,,1,,0,,0,0,,,,,,,,,,0,,,,,,,,,0,,0,,0,1,0,0,,,,,,0,0,,,,,1,,,0,1,1,1,,,0,0,0,0,1,,,,,0,0,0,,0,0,1,0,,0,,,0,,,,0,,,,0,,1,1,,0,,,,,,,,,,,0,0,1,,0,0,,1,0,,1,0,,1,,0,0,,,,,,0,,,,,,1,,0,,,11.5,2,,0
Alaska,2009,,,,,,,,,,,,,,,,,,1,,0,,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,0,,,1,,,0,,,,,,,,,,,,,0,,,,,0,,,,,,,1,,,1,0,,1,1,,0,,,,,,,,,,,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,17.5,4,,0
Arizona,2009,,,,,,,,,,,,,,,,,,0,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,1,,,0,,,1,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,,0
Arkansas,2009,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,0,,,,,,,,,,,,,0,,,,,0,,,,,,,1,,,0,,,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,6,,0
California,2009,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,1,,,1,,,0,,,,,,,,,,,,,0,,,,,1,,,,,,,1,,,0,,,0,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,0,,0
Colorado,2009,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,1,,,0,,,0,,,,,,,,,,,,,0,,,,,0,,,,,,,1,,,0,,,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,0
Connecticut,2009,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,0,,,,,,,,,,,,,0,,,,,1,,,,,,,1,,,0,,,1,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,6,,0
Delaware,2009,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,0,,,1,,,0,,,,,,,,,,,,,0,,,,,0,,,,,,,1,,,0,,,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,2,,0
Florida,2009,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,0,,,,,0,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,,0
Georgia,2009,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,0,,,0,,,1,,,,,,,,,,,,,0,,,,,0,,,,,,,1,,,0,,,1,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2,,0
Hawaii,2009,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,0,,,1,,,0,,,,,,,,,,,,,0,,,,,0,,,,,,,1,,,0,,,0,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,4,,0
Idaho,2009,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,0,,,1,,,0,,,,,,,,,,,,,0,,,,,0,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,0,,0
Illinois,2009,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,,0,,,0,,,,,,,,,,,,,0,,,,,0,,,,,,,1,,,0,,,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,6,,0
Indiana,2009,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,0,,,1,,,0,,,,,,,,,,,,,0,,,,,0,,,,,,,0,,,0,,,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,2,,0
Iowa,2009,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,0,,,1,,,0,,,,,,,,,,,,,0,,,,,0,,,,,,,1,,,0,,,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,2,,0
Kansas,2009,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,0,,,1,,,0,,,,,,,,,,,,,0,,,,,0,,,,,,,1,,,0,,,0,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,0,,0
Kentucky,2009,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,0,,,,,0,,,,,,,0,,,0,,,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,0
Louisiana,2009,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,0,,,,,1,,,,,,,1,,,0,,,1,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,,0
Maine,2009,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,0,,,1,,,0,,,,,,,,,,,,,0,,,,,1,,,,,,,0,,,1,,,1,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,4,,0
Maryland,2009,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,0,,,,,1,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,8,,0
Massachusetts,2009,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,0,,,,,,,,,,,,,0,,,,,1,,,,,,,1,,,0,,,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,6,,1
Michigan,2009,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,0,,,,,0,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,0
Minnesota,2009,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,1,,,1,,,0,,,,,,,,,,,,,1,,,,,0,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,4,,0
Mississippi,2009,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,0,,,1,,,0,,,,,,,,,,,,,0,,,,,0,,,,,,,1,,,0,,,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,2,,0
Missouri,2009,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,0,,,1,,,0,,,,,,,,,,,,,0,,,,,0,,,,,,,1,,,0,,,1,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,2,,0
Montana,2009,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1,,,,,,,,0,,,1,,,0,,,,,,,,,,,,,0,,,,,0,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,8,,0
Nebraska,2009,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,0,,,1,,,0,,,,,,,,,,,,,0,,,,,0,,,,,,,1,,,0,,,0,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,0,,0
Nevada,2009,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,0,,,1,,,0,,,,,,,,,,,,,0,,,,,0,,,,,,,0,,,1,,,1,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,4,,0
New Hampshire,2009,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,0,,,,,0,,,,,,,0,,,0,,,1,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,2,,0
