"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Ohio"	"39"	"2003"	"2003"	6910	11434788	60.43	56.56	0.27%
	"Ohio"	"39"	"2004"	"2004"	6501	11452251	56.77	52.77	0.25%
	"Ohio"	"39"	"2005"	"2005"	6279	11463320	54.77	50.19	0.24%
	"Ohio"	"39"	"2006"	"2006"	5828	11481213	50.76	45.68	0.23%
	"Ohio"	"39"	"2007"	"2007"	5905	11500468	51.35	45.48	0.23%
	"Ohio"	"39"	"2008"	"2008"	5951	11515391	51.68	45.24	0.23%
	"Ohio"	"39"	"2009"	"2009"	5576	11528896	48.37	41.83	0.22%
	"Ohio"	"39"	"2010"	"2010"	5755	11536504	49.89	42.57	0.22%
	"Ohio"	"39"	"2011"	"2011"	5691	11544951	49.29	41.34	0.22%
	"Ohio"	"39"	"2012"	"2012"	5788	11544225	50.14	41.24	0.22%
	"Ohio"	"39"	"2013"	"2013"	5690	11570808	49.18	39.92	0.22%
	"Ohio"	"39"	"2014"	"2014"	5791	11594163	49.95	40.03	0.22%
	"Ohio"	"39"	"2015"	"2015"	5945	11613423	51.19	40.67	0.23%
	"Ohio"	"39"	"2016"	"2016"	5987	11614373	51.55	40.61	0.23%
"Total"	"Ohio"	"39"			112150	206878661	54.21	47.57	4.35%
	"Oklahoma"	"40"	"1999"	"1999"	2481	3437147	72.18	69.56	0.10%
	"Oklahoma"	"40"	"2000"	"2000"	2493	3450654	72.25	69.50	0.10%
	"Oklahoma"	"40"	"2001"	"2001"	2384	3467100	68.76	66.43	0.09%
	"Oklahoma"	"40"	"2002"	"2002"	2427	3489080	69.56	67.50	0.09%
	"Oklahoma"	"40"	"2003"	"2003"	2485	3504892	70.90	68.93	0.10%
	"Oklahoma"	"40"	"2004"	"2004"	2183	3525233	61.92	60.31	0.08%
	"Oklahoma"	"40"	"2005"	"2005"	2235	3548597	62.98	60.92	0.09%
	"Oklahoma"	"40"	"2006"	"2006"	2085	3594090	58.01	55.72	0.08%
	"Oklahoma"	"40"	"2007"	"2007"	2126	3634349	58.50	56.24	0.08%
	"Oklahoma"	"40"	"2008"	"2008"	2079	3668976	56.66	54.00	0.08%
	"Oklahoma"	"40"	"2009"	"2009"	1961	3717572	52.75	50.08	0.08%
	"Oklahoma"	"40"	"2010"	"2010"	1980	3751351	52.78	49.97	0.08%
	"Oklahoma"	"40"	"2011"	"2011"	1864	3791508	49.16	45.82	0.07%
	"Oklahoma"	"40"	"2012"	"2012"	1893	3814820	49.62	45.72	0.07%
	"Oklahoma"	"40"	"2013"	"2013"	1880	3850568	48.82	44.54	0.07%
	"Oklahoma"	"40"	"2014"	"2014"	1847	3878051	47.63	43.02	0.07%
	"Oklahoma"	"40"	"2015"	"2015"	1881	3911338	48.09	43.02	0.07%
	"Oklahoma"	"40"	"2016"	"2016"	1859	3923561	47.38	41.83	0.07%
"Total"	"Oklahoma"	"40"			38143	65958887	57.83	54.55	1.48%
	"Oregon"	"41"	"1999"	"1999"	2799	3393941	82.47	78.64	0.11%
	"Oregon"	"41"	"2000"	"2000"	2585	3421399	75.55	71.63	0.10%
	"Oregon"	"41"	"2001"	"2001"	2588	3467937	74.63	70.24	0.10%
	"Oregon"	"41"	"2002"	"2002"	2645	3513424	75.28	70.38	0.10%
	"Oregon"	"41"	"2003"	"2003"	2554	3547376	72.00	66.68	0.10%
	"Oregon"	"41"	"2004"	"2004"	2328	3569463	65.22	59.51	0.09%
	"Oregon"	"41"	"2005"	"2005"	2289	3613202	63.35	57.24	0.09%
	"Oregon"	"41"	"2006"	"2006"	1978	3670883	53.88	48.17	0.08%
	"Oregon"	"41"	"2007"	"2007"	1835	3722417	49.30	43.74	0.07%
	"Oregon"	"41"	"2008"	"2008"	1899	3768748	50.39	44.14	0.07%
	"Oregon"	"41"	"2009"	"2009"	1912	3808600	50.20	43.53	0.07%
	"Oregon"	"41"	"2010"	"2010"	1793	3831074	46.80	40.07	0.07%
	"Oregon"	"41"	"2011"	"2011"	1913	3871859	49.41	41.61	0.07%
	"Oregon"	"41"	"2012"	"2012"	1763	3899353	45.21	37.47	0.07%
	"Oregon"	"41"	"2013"	"2013"	1775	3930065	45.16	37.29	0.07%
	"Oregon"	"41"	"2014"	"2014"	1821	3970239	45.87	37.38	0.07%
	"Oregon"	"41"	"2015"	"2015"	1873	4028977	46.49	37.54	0.07%
	"Oregon"	"41"	"2016"	"2016"	1943	4093465	47.47	37.82	0.08%
"Total"	"Oregon"	"41"			38293	67122422	57.05	49.91	1.48%
	"Pennsylvania"	"42"	"1999"	"1999"	8600	12263805	70.13	57.48	0.33%
	"Pennsylvania"	"42"	"2000"	"2000"	8919	12281054	72.62	58.98	0.35%
	"Pennsylvania"	"42"	"2001"	"2001"	8619	12298970	70.08	56.36	0.33%
	"Pennsylvania"	"42"	"2002"	"2002"	8579	12331031	69.57	55.55	0.33%
	"Pennsylvania"	"42"	"2003"	"2003"	8261	12374658	66.76	52.80	0.32%
	"Pennsylvania"	"42"	"2004"	"2004"	7792	12410722	62.78	49.56	0.30%
	"Pennsylvania"	"42"	"2005"	"2005"	7650	12449990	61.45	48.03	0.30%
	"Pennsylvania"	"42"	"2006"	"2006"	7151	12510809	57.16	44.21	0.28%
	"Pennsylvania"	"42"	"2007"	"2007"	7152	12563937	56.92	43.43	0.28%
	"Pennsylvania"	"42"	"2008"	"2008"	6942	12612285	55.04	41.94	0.27%
	"Pennsylvania"	"42"	"2009"	"2009"	6842	12666858	54.01	40.71	0.27%
	"Pennsylvania"	"42"	"2010"	"2010"	6701	12702379	52.75	39.31	0.26%
	"Pennsylvania"	"42"	"2011"	"2011"	6825	12742886	53.56	39.60	0.26%
	"Pennsylvania"	"42"	"2012"	"2012"	6546	12763536	51.29	37.40	0.25%
	"Pennsylvania"	"42"	"2013"	"2013"	6604	12773801	51.70	37.21	0.26%
	"Pennsylvania"	"42"	"2014"	"2014"	6576	12787209	51.43	36.72	0.25%
	"Pennsylvania"	"42"	"2015"	"2015"	6987	12802503	54.58	38.79	0.27%
	"Pennsylvania"	"42"	"2016"	"2016"	6730	12784227	52.64	36.96	0.26%
"Total"	"Pennsylvania"	"42"			133476	226120660	59.03	44.88	5.17%
	"Rhode Island"	"44"	"1999"	"1999"	633	1040402	60.84	50.39	0.02%
	"Rhode Island"	"44"	"2000"	"2000"	577	1048319	55.04	45.55	0.02%
	"Rhode Island"	"44"	"2001"	"2001"	614	1057142	58.08	48.17	0.02%
	"Rhode Island"	"44"	"2002"	"2002"	605	1065995	56.75	46.68	0.02%
	"Rhode Island"	"44"	"2003"	"2003"	565	1071342	52.74	42.91	0.02%
	"Rhode Island"	"44"	"2004"	"2004"	522	1074579	48.58	39.81	0.02%
	"Rhode Island"	"44"	"2005"	"2005"	533	1067916	49.91	39.90	0.02%
	"Rhode Island"	"44"	"2006"	"2006"	421	1063096	39.60	31.21	0.02%
	"Rhode Island"	"44"	"2007"	"2007"	457	1057315	43.22	33.35	0.02%
	"Rhode Island"	"44"	"2008"	"2008"	462	1055003	43.79	34.05	0.02%
	"Rhode Island"	"44"	"2009"	"2009"	429	1053646	40.72	31.37	0.02%
	"Rhode Island"	"44"	"2010"	"2010"	431	1052567	40.95	31.39	0.02%
	"Rhode Island"	"44"	"2011"	"2011"	404	1051302	38.43	29.36	0.02%
	"Rhode Island"	"44"	"2012"	"2012"	433	1050292	41.23	30.56	0.02%
	"Rhode Island"	"44"	"2013"	"2013"	397	1051511	37.76	27.68	0.02%
	"Rhode Island"	"44"	"2014"	"2014"	373	1055173	35.35	25.62	0.01%
	"Rhode Island"	"44"	"2015"	"2015"	394	1056298	37.30	27.13	0.02%
	"Rhode Island"	"44"	"2016"	"2016"	399	1056426	37.77	26.81	0.02%
"Total"	"Rhode Island"	"44"			8649	19028324	45.45	35.44	0.34%
	"South Carolina"	"45"	"1999"	"1999"	2974	3974682	74.82	83.41	0.12%
	"South Carolina"	"45"	"2000"	"2000"	2956	4012012	73.68	81.44	0.11%
	"South Carolina"	"45"	"2001"	"2001"	2832	4064995	69.67	76.15	0.11%
	"South Carolina"	"45"	"2002"	"2002"	2822	4107795	68.70	74.44	0.11%
	"South Carolina"	"45"	"2003"	"2003"	2748	4150297	66.21	71.17	0.11%
	"South Carolina"	"45"	"2004"	"2004"	2643	4210921	62.77	66.54	0.10%
	"South Carolina"	"45"	"2005"	"2005"	2458	4270150	57.56	60.24	0.10%
	"South Carolina"	"45"	"2006"	"2006"	2291	4357847	52.57	53.83	0.09%
	"South Carolina"	"45"	"2007"	"2007"	2466	4444110	55.49	55.84	0.10%
	"South Carolina"	"45"	"2008"	"2008"	2394	4528996	52.86	52.57	0.09%
	"South Carolina"	"45"	"2009"	"2009"	2400	4589872	52.29	51.29	0.09%
	"South Carolina"	"45"	"2010"	"2010"	2293	4625364	49.57	47.87	0.09%
	"South Carolina"	"45"	"2011"	"2011"	2287	4679230	48.88	46.28	0.09%
	"South Carolina"	"45"	"2012"	"2012"	2349	4723723	49.73	45.88	0.09%
	"South Carolina"	"45"	"2013"	"2013"	2508	4774839	52.53	47.56	0.10%
	"South Carolina"	"45"	"2014"	"2014"	2393	4832482	49.52	44.18	0.09%
	"South Carolina"	"45"	"2015"	"2015"	2600	4896146	53.10	46.70	0.10%
	"South Carolina"	"45"	"2016"	"2016"	2627	4961119	52.95	45.45	0.10%
"Total"	"South Carolina"	"45"			46041	80204580	57.40	56.60	1.78%
	"South Dakota"	"46"	"1999"	"1999"	547	750412	72.89	60.03	0.02%
	"South Dakota"	"46"	"2000"	"2000"	560	754844	74.19	61.59	0.02%
	"South Dakota"	"46"	"2001"	"2001"	490	757972	64.65	52.94	0.02%
	"South Dakota"	"46"	"2002"	"2002"	518	760020	68.16	54.90	0.02%
	"South Dakota"	"46"	"2003"	"2003"	476	763729	62.33	50.40	0.02%
	"South Dakota"	"46"	"2004"	"2004"	469	770396	60.88	48.69	0.02%
	"South Dakota"	"46"	"2005"	"2005"	511	775493	65.89	52.66	0.02%
	"South Dakota"	"46"	"2006"	"2006"	442	783033	56.45	44.00	0.02%
	"South Dakota"	"46"	"2007"	"2007"	410	791623	51.79	40.24	0.02%
	"South Dakota"	"46"	"2008"	"2008"	396	799124	49.55	39.12	0.02%
	"South Dakota"	"46"	"2009"	"2009"	418	807067	51.79	40.15	0.02%
	"South Dakota"	"46"	"2010"	"2010"	416	814180	51.09	39.87	0.02%
	"South Dakota"	"46"	"2011"	"2011"	444	824082	53.88	42.25	0.02%
	"South Dakota"	"46"	"2012"	"2012"	408	833354	48.96	37.37	0.02%
	"South Dakota"	"46"	"2013"	"2013"	418	844877	49.47	37.96	0.02%
	"South Dakota"	"46"	"2014"	"2014"	439	853175	51.45	38.77	0.02%
	"South Dakota"	"46"	"2015"	"2015"	383	858469	44.61	33.21	0.01%
	"South Dakota"	"46"	"2016"	"2016"	420	865454	48.53	35.84	0.02%
"Total"	"South Dakota"	"46"			8165	14407304	56.67	44.51	0.32%
	"Tennessee"	"47"	"1999"	"1999"	4103	5638706	72.76	76.32	0.16%
	"Tennessee"	"47"	"2000"	"2000"	4266	5689283	74.98	78.51	0.17%
	"Tennessee"	"47"	"2001"	"2001"	4037	5750789	70.20	73.11	0.16%
	"Tennessee"	"47"	"2002"	"2002"	3980	5795918	68.67	71.60	0.15%
	"Tennessee"	"47"	"2003"	"2003"	3883	5847812	66.40	69.15	0.15%
	"Tennessee"	"47"	"2004"	"2004"	3680	5910809	62.26	64.55	0.14%
	"Tennessee"	"47"	"2005"	"2005"	3659	5991057	61.07	62.74	0.14%
	"Tennessee"	"47"	"2006"	"2006"	3407	6088766	55.96	56.37	0.13%
	"Tennessee"	"47"	"2007"	"2007"	3450	6175727	55.86	55.93	0.13%
	"Tennessee"	"47"	"2008"	"2008"	3356	6247411	53.72	53.09	0.13%
	"Tennessee"	"47"	"2009"	"2009"	3156	6306019	50.05	48.71	0.12%
	"Tennessee"	"47"	"2010"	"2010"	3205	6346105	50.50	48.74	0.12%
	"Tennessee"	"47"	"2011"	"2011"	3218	6403353	50.25	47.51	0.12%
	"Tennessee"	"47"	"2012"	"2012"	3120	6456243	48.33	44.87	0.12%
	"Tennessee"	"47"	"2013"	"2013"	3157	6495978	48.60	44.35	0.12%
	"Tennessee"	"47"	"2014"	"2014"	3326	6549352	50.78	45.77	0.13%
	"Tennessee"	"47"	"2015"	"2015"	3447	6600299	52.22	45.96	0.13%
	"Tennessee"	"47"	"2016"	"2016"	3508	6651194	52.74	45.98	0.14%
"Total"	"Tennessee"	"47"			63958	110944821	57.65	56.23	2.48%
	"Texas"	"48"	"1999"	"1999"	10414	20558220	50.66	65.89	0.40%
	"Texas"	"48"	"2000"	"2000"	10684	20851820	51.24	66.49	0.41%
	"Texas"	"48"	"2001"	"2001"	10612	21319622	49.78	64.95	0.41%
	"Texas"	"48"	"2002"	"2002"	10548	21690325	48.63	63.60	0.41%
	"Texas"	"48"	"2003"	"2003"	10303	22030931	46.77	60.80	0.40%
	"Texas"	"48"	"2004"	"2004"	9853	22394023	44.00	56.88	0.38%
	"Texas"	"48"	"2005"	"2005"	9366	22778123	41.12	52.38	0.36%
	"Texas"	"48"	"2006"	"2006"	9366	23359580	40.09	50.43	0.36%
	"Texas"	"48"	"2007"	"2007"	9796	23831983	41.10	51.45	0.38%
	"Texas"	"48"	"2008"	"2008"	9629	24309039	39.61	49.24	0.37%
	"Texas"	"48"	"2009"	"2009"	9137	24801761	36.84	45.23	0.35%
	"Texas"	"48"	"2010"	"2010"	9180	25145561	36.51	44.38	0.36%
	"Texas"	"48"	"2011"	"2011"	9065	25674681	35.31	41.91	0.35%
	"Texas"	"48"	"2012"	"2012"	9305	26059203	35.71	41.79	0.36%
	"Texas"	"48"	"2013"	"2013"	9283	26448193	35.10	40.17	0.36%
	"Texas"	"48"	"2014"	"2014"	9898	26956958	36.72	41.60	0.38%
	"Texas"	"48"	"2015"	"2015"	10485	27469114	38.17	42.68	0.41%
	"Texas"	"48"	"2016"	"2016"	10673	27862596	38.31	41.98	0.41%
"Total"	"Texas"	"48"			177597	433541733	40.96	49.98	6.88%
	"Utah"	"49"	"1999"	"1999"	869	2203482	39.44	60.18	0.03%
	"Utah"	"49"	"2000"	"2000"	975	2233169	43.66	66.02	0.04%
	"Utah"	"49"	"2001"	"2001"	870	2283715	38.10	57.19	0.03%
	"Utah"	"49"	"2002"	"2002"	903	2324815	38.84	58.06	0.03%
	"Utah"	"49"	"2003"	"2003"	876	2360137	37.12	55.23	0.03%
	"Utah"	"49"	"2004"	"2004"	790	2401580	32.90	48.55	0.03%
	"Utah"	"49"	"2005"	"2005"	794	2457719	32.31	46.90	0.03%
	"Utah"	"49"	"2006"	"2006"	674	2525507	26.69	38.20	0.03%
	"Utah"	"49"	"2007"	"2007"	755	2597746	29.06	41.34	0.03%
	"Utah"	"49"	"2008"	"2008"	748	2663029	28.09	39.71	0.03%
	"Utah"	"49"	"2009"	"2009"	738	2723421	27.10	37.64	0.03%
	"Utah"	"49"	"2010"	"2010"	739	2763885	26.74	37.07	0.03%
	"Utah"	"49"	"2011"	"2011"	782	2817222	27.76	37.76	0.03%
	"Utah"	"49"	"2012"	"2012"	809	2855287	28.33	37.77	0.03%
	"Utah"	"49"	"2013"	"2013"	836	2900872	28.82	38.21	0.03%
	"Utah"	"49"	"2014"	"2014"	856	2942902	29.09	37.88	0.03%
	"Utah"	"49"	"2015"	"2015"	888	2995919	29.64	38.36	0.03%
	"Utah"	"49"	"2016"	"2016"	932	3051217	30.55	38.83	0.04%
"Total"	"Utah"	"49"			14834	47101624	31.49	44.09	0.57%
	"Vermont"	"50"	"1999"	"1999"	344	604683	56.89	55.76	0.01%
	"Vermont"	"50"	"2000"	"2000"	343	608827	56.34	54.94	0.01%
	"Vermont"	"50"	"2001"	"2001"	323	612223	52.76	50.90	0.01%
	"Vermont"	"50"	"2002"	"2002"	335	615442	54.43	51.97	0.01%
	"Vermont"	"50"	"2003"	"2003"	306	617858	49.53	46.20	0.01%
	"Vermont"	"50"	"2004"	"2004"	302	619920	48.72	44.96	0.01%
	"Vermont"	"50"	"2005"	"2005"	260	621215	41.85	38.20	0.01%
	"Vermont"	"50"	"2006"	"2006"	264	622892	42.38	38.14	0.01%
	"Vermont"	"50"	"2007"	"2007"	269	623481	43.14	37.98	0.01%
	"Vermont"	"50"	"2008"	"2008"	281	624151	45.02	38.33	0.01%
	"Vermont"	"50"	"2009"	"2009"	221	624817	35.37	29.68	0.01%
	"Vermont"	"50"	"2010"	"2010"	265	625741	42.35	35.28	0.01%
	"Vermont"	"50"	"2011"	"2011"	227	626431	36.24	29.40	0.01%
	"Vermont"	"50"	"2012"	"2012"	281	626011	44.89	35.86	0.01%
	"Vermont"	"50"	"2013"	"2013"	260	626630	41.49	31.67	0.01%
	"Vermont"	"50"	"2014"	"2014"	266	626562	42.45	31.68	0.01%
	"Vermont"	"50"	"2015"	"2015"	307	626042	49.04	36.38	0.01%
	"Vermont"	"50"	"2016"	"2016"	247	624594	39.55	29.16	0.01%
"Total"	"Vermont"	"50"			5101	11177520	45.64	39.07	0.20%
	"Virginia"	"51"	"1999"	"1999"	4110	7000174	58.71	68.65	0.16%
	"Virginia"	"51"	"2000"	"2000"	4104	7078515	57.98	67.40	0.16%
	"Virginia"	"51"	"2001"	"2001"	4129	7198362	57.36	66.27	0.16%
	"Virginia"	"51"	"2002"	"2002"	3960	7286873	54.34	62.39	0.15%
	"Virginia"	"51"	"2003"	"2003"	3938	7366977	53.45	60.58	0.15%
	"Virginia"	"51"	"2004"	"2004"	3788	7475575	50.67	56.71	0.15%
	"Virginia"	"51"	"2005"	"2005"	3675	7577105	48.50	53.66	0.14%
	"Virginia"	"51"	"2006"	"2006"	3523	7673725	45.91	50.08	0.14%
	"Virginia"	"51"	"2007"	"2007"	3313	7751000	42.74	45.73	0.13%
	"Virginia"	"51"	"2008"	"2008"	3301	7833496	42.14	44.51	0.13%
	"Virginia"	"51"	"2009"	"2009"	3244	7925937	40.93	42.53	0.13%
	"Virginia"	"51"	"2010"	"2010"	3293	8001024	41.16	42.13	0.13%
	"Virginia"	"51"	"2011"	"2011"	3347	8096604	41.34	41.69	0.13%
	"Virginia"	"51"	"2012"	"2012"	3394	8185867	41.46	40.71	0.13%
	"Virginia"	"51"	"2013"	"2013"	3287	8260405	39.79	38.56	0.13%
	"Virginia"	"51"	"2014"	"2014"	3229	8326289	38.78	37.03	0.13%
	"Virginia"	"51"	"2015"	"2015"	3393	8382993	40.47	38.00	0.13%
	"Virginia"	"51"	"2016"	"2016"	3502	8411808	41.63	38.16	0.14%
"Total"	"Virginia"	"51"			64530	139832729	46.15	48.33	2.50%
	"Washington"	"53"	"1999"	"1999"	3718	5842564	63.64	69.90	0.14%
	"Washington"	"53"	"2000"	"2000"	3714	5894121	63.01	68.69	0.14%
	"Washington"	"53"	"2001"	"2001"	3765	5985722	62.90	68.06	0.15%
	"Washington"	"53"	"2002"	"2002"	3753	6052349	62.01	66.60	0.15%
	"Washington"	"53"	"2003"	"2003"	3595	6104115	58.89	62.39	0.14%
	"Washington"	"53"	"2004"	"2004"	3243	6178645	52.49	55.14	0.13%
	"Washington"	"53"	"2005"	"2005"	2895	6257305	46.27	48.11	0.11%
	"Washington"	"53"	"2006"	"2006"	2725	6370753	42.77	43.60	0.11%
	"Washington"	"53"	"2007"	"2007"	2692	6461587	41.66	42.11	0.10%
	"Washington"	"53"	"2008"	"2008"	2773	6562231	42.26	42.31	0.11%
	"Washington"	"53"	"2009"	"2009"	2591	6667426	38.86	38.58	0.10%
	"Washington"	"53"	"2010"	"2010"	2548	6724540	37.89	36.98	0.10%
	"Washington"	"53"	"2011"	"2011"	2557	6830038	37.44	35.75	0.10%
	"Washington"	"53"	"2012"	"2012"	2513	6897012	36.44	34.34	0.10%
	"Washington"	"53"	"2013"	"2013"	2652	6971406	38.04	35.47	0.10%
	"Washington"	"53"	"2014"	"2014"	2649	7061530	37.51	34.35	0.10%
	"Washington"	"53"	"2015"	"2015"	2703	7170351	37.70	34.24	0.10%
	"Washington"	"53"	"2016"	"2016"	2910	7288000	39.93	35.77	0.11%
"Total"	"Washington"	"53"			53996	117319695	46.02	45.84	2.09%
	"West Virginia"	"54"	"1999"	"1999"	1323	1811799	73.02	63.13	0.05%
	"West Virginia"	"54"	"2000"	"2000"	1296	1808344	71.67	61.30	0.05%
	"West Virginia"	"54"	"2001"	"2001"	1272	1801481	70.61	60.09	0.05%
	"West Virginia"	"54"	"2002"	"2002"	1260	1805414	69.79	59.26	0.05%
	"West Virginia"	"54"	"2003"	"2003"	1309	1812295	72.23	61.19	0.05%
	"West Virginia"	"54"	"2004"	"2004"	1178	1816438	64.85	54.79	0.05%
	"West Virginia"	"54"	"2005"	"2005"	1151	1820492	63.22	53.15	0.04%
	"West Virginia"	"54"	"2006"	"2006"	1072	1827912	58.65	48.52	0.04%
	"West Virginia"	"54"	"2007"	"2007"	1113	1834052	60.69	49.68	0.04%
	"West Virginia"	"54"	"2008"	"2008"	1096	1840310	59.56	48.32	0.04%
	"West Virginia"	"54"	"2009"	"2009"	1073	1847775	58.07	46.65	0.04%
	"West Virginia"	"54"	"2010"	"2010"	1104	1852994	59.58	47.80	0.04%
	"West Virginia"	"54"	"2011"	"2011"	1049	1855364	56.54	44.79	0.04%
	"West Virginia"	"54"	"2012"	"2012"	1140	1855413	61.44	47.93	0.04%
	"West Virginia"	"54"	"2013"	"2013"	983	1854304	53.01	40.68	0.04%
	"West Virginia"	"54"	"2014"	"2014"	1103	1850326	59.61	45.27	0.04%
	"West Virginia"	"54"	"2015"	"2015"	1079	1844128	58.51	43.77	0.04%
	"West Virginia"	"54"	"2016"	"2016"	1039	1831102	56.74	41.71	0.04%
"Total"	"West Virginia"	"54"			20640	32969943	62.60	50.64	0.80%
	"Wisconsin"	"55"	"1999"	"1999"	3869	5332666	72.55	67.48	0.15%
	"Wisconsin"	"55"	"2000"	"2000"	3598	5363675	67.08	62.18	0.14%
	"Wisconsin"	"55"	"2001"	"2001"	3658	5406835	67.66	62.38	0.14%
	"Wisconsin"	"55"	"2002"	"2002"	3479	5445162	63.89	58.40	0.13%
	"Wisconsin"	"55"	"2003"	"2003"	3216	5479203	58.69	53.11	0.12%
	"Wisconsin"	"55"	"2004"	"2004"	3071	5514026	55.69	49.96	0.12%
	"Wisconsin"	"55"	"2005"	"2005"	2960	5546166	53.37	47.41	0.11%
	"Wisconsin"	"55"	"2006"	"2006"	2829	5577655	50.72	44.60	0.11%
	"Wisconsin"	"55"	"2007"	"2007"	2738	5610775	48.80	42.55	0.11%
	"Wisconsin"	"55"	"2008"	"2008"	2638	5640996	46.76	40.12	0.10%
	"Wisconsin"	"55"	"2009"	"2009"	2501	5669264	44.12	37.65	0.10%
	"Wisconsin"	"55"	"2010"	"2010"	2609	5686986	45.88	38.75	0.10%
	"Wisconsin"	"55"	"2011"	"2011"	2554	5711767	44.71	37.16	0.10%
	"Wisconsin"	"55"	"2012"	"2012"	2520	5726398	44.01	36.04	0.10%
	"Wisconsin"	"55"	"2013"	"2013"	2536	5742713	44.16	35.96	0.10%
	"Wisconsin"	"55"	"2014"	"2014"	2511	5757564	43.61	34.59	0.10%
	"Wisconsin"	"55"	"2015"	"2015"	2618	5771337	45.36	35.61	0.10%
	"Wisconsin"	"55"	"2016"	"2016"	2481	5778708	42.93	33.30	0.10%
"Total"	"Wisconsin"	"55"			52386	100761896	51.99	44.66	2.03%
	"Wyoming"	"56"	"1999"	"1999"	265	491780	53.89	60.70	0.01%
	"Wyoming"	"56"	"2000"	"2000"	260	493782	52.65	58.34	0.01%
	"Wyoming"	"56"	"2001"	"2001"	260	494657	52.56	56.70	0.01%
	"Wyoming"	"56"	"2002"	"2002"	243	500017	48.60	52.80	0.01%
	"Wyoming"	"56"	"2003"	"2003"	253	503453	50.25	53.87	0.01%
	"Wyoming"	"56"	"2004"	"2004"	214	509106	42.03	44.17	0.01%
	"Wyoming"	"56"	"2005"	"2005"	221	514157	42.98	45.11	0.01%
	"Wyoming"	"56"	"2006"	"2006"	236	522667	45.15	46.47	0.01%
	"Wyoming"	"56"	"2007"	"2007"	209	534876	39.07	40.53	0.01%
	"Wyoming"	"56"	"2008"	"2008"	234	546043	42.85	44.37	0.01%
	"Wyoming"	"56"	"2009"	"2009"	233	559851	41.62	42.56	0.01%
	"Wyoming"	"56"	"2010"	"2010"	204	563626	36.19	37.22	0.01%
	"Wyoming"	"56"	"2011"	"2011"	214	568158	37.67	37.23	0.01%
	"Wyoming"	"56"	"2012"	"2012"	205	576412	35.56	34.90	0.01%
	"Wyoming"	"56"	"2013"	"2013"	213	582658	36.56	35.06	0.01%
	"Wyoming"	"56"	"2014"	"2014"	189	584153	32.35	30.22	0.01%
	"Wyoming"	"56"	"2015"	"2015"	198	586107	33.78	31.44	0.01%
	"Wyoming"	"56"	"2016"	"2016"	208	585501	35.53	31.69	0.01%
"Total"	"Wyoming"	"56"			4059	9717004	41.77	42.49	0.16%
"Total"					2580140	5435746389	47.47	44.92	100.00%
"---"
"Dataset: Underlying Cause of Death, 1999-2016"
"Query Parameters:"
"Title: GR113-070. Mortality rates of #cerebrovascular diseases (i60-i69) by state, 1999-2016"
"2013 Urbanization: All"
"Autopsy: All"
"Gender: All"
"Hispanic Origin: All"
"ICD-10 113 Cause List: #Cerebrovascular diseases (I60-I69)"
"Place of Death: All"
"Race: All"
"States: All"
"Ten-Year Age Groups: All"
"Weekday: All"
"Year/Month: All"
"Group By: State, Year"
"Show Totals: True"
"Show Zero Values: True"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Jan 2, 2018 5:15:52 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Jan 2, 2018 5:15:52 PM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/ucd.html#Georgia-Reporting-Anomalies."
"3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#New-Jersey-Reporting-Anomalies."
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#California-Reporting-Anomalies."
"5. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population."
"6. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."
